timestamp,split_role,attack_present,attack_tactic,net_sampled_flow_rows,prov_rows,campaign_steps
1701541680.0,validation,False,normal,23.0,22,0
1701541740.0,validation,False,normal,23.0,23,0
1701541800.0,validation,False,normal,16.0,32,0
1701541860.0,validation,False,normal,19.0,23,0
1701541920.0,validation,False,normal,25.0,33,0
1701541980.0,validation,False,normal,23.0,26,0
1701542040.0,validation,False,normal,20.0,23,0
1701542100.0,validation,False,normal,16.0,33,0
1701542160.0,validation,True,collection,28.0,37,1
1701542220.0,validation,True,collection,26.0,33,0
1701542280.0,validation,True,collection,26.0,22,0
1701542340.0,validation,False,normal,25.0,22,0
1701542400.0,validation,False,normal,24.0,22,0
1701542460.0,validation,False,normal,14.0,22,0
1701542520.0,validation,False,normal,17.0,32,0
1701542580.0,validation,False,normal,21.0,21,0
1701542640.0,validation,False,normal,20.0,22,0
1701542700.0,validation,False,normal,17.0,23,0
1701542760.0,validation,False,normal,24.0,23,0
1701542820.0,validation,False,normal,16.0,33,0
1701542880.0,validation,False,normal,23.0,22,0
1701542940.0,validation,False,normal,22.0,15,0
1701543000.0,validation,False,normal,16.0,33,0
1701543060.0,validation,False,normal,14.0,22,0
1701543120.0,validation,False,normal,25.0,33,0
1701543180.0,validation,False,normal,14.0,22,0
1701543240.0,validation,False,normal,22.0,23,0
1701543300.0,validation,False,normal,30.0,23,0
1701543360.0,validation,False,normal,15.0,23,0
1701543420.0,validation,False,normal,29.0,33,0
1701543480.0,validation,False,normal,18.0,22,0
1701543540.0,validation,False,normal,21.0,22,0
1701543600.0,validation,False,normal,18.0,22,0
1701543660.0,validation,False,normal,24.0,22,0
1701543720.0,validation,False,normal,25.0,32,0
1701543780.0,validation,False,normal,22.0,21,0
1701543840.0,validation,False,normal,17.0,22,0
1701543900.0,validation,False,normal,17.0,44,0
1701543960.0,validation,False,normal,17.0,23,0
1701544020.0,validation,False,normal,20.0,42,0
1701544080.0,validation,False,normal,14.0,15,0
1701544140.0,validation,False,normal,24.0,22,0
1701544200.0,validation,False,normal,23.0,22,0
1701544260.0,validation,False,normal,15.0,22,0
1701544320.0,validation,False,normal,21.0,33,0
1701544380.0,validation,False,normal,18.0,22,0
1701544440.0,validation,False,normal,20.0,22,0
1701544500.0,validation,False,normal,18.0,22,0
1701544560.0,validation,False,normal,12.0,22,0
1701544620.0,validation,False,normal,15.0,41,0
1701544680.0,validation,False,normal,17.0,21,0
1701544740.0,validation,False,normal,18.0,22,0
1701544800.0,validation,False,normal,23.0,45,0
1701544860.0,validation,False,normal,13.0,23,0
1701544920.0,validation,False,normal,17.0,33,0
1701544980.0,validation,False,normal,21.0,22,0
1701545040.0,validation,False,normal,19.0,16,0
1701545100.0,validation,True,collection,22.0,37,1
1701545160.0,validation,True,exfiltration,34.0,23,0
1701545220.0,validation,False,normal,14.0,33,0
1701545280.0,validation,False,normal,16.0,22,0
1701545340.0,validation,False,normal,23.0,23,0
1701545400.0,validation,False,normal,11.0,31,0
1701545460.0,validation,False,normal,15.0,22,0
1701545520.0,validation,False,normal,17.0,32,0
1701545580.0,validation,False,normal,28.0,21,0
1701545640.0,validation,False,normal,14.0,22,0
1701545700.0,validation,False,normal,21.0,37,0
1701545760.0,validation,False,normal,27.0,22,0
1701545820.0,validation,False,normal,16.0,32,0
1701545880.0,validation,False,normal,19.0,21,0
1701545940.0,validation,False,normal,16.0,23,0
1701546000.0,validation,False,normal,23.0,16,0
1701546060.0,validation,False,normal,24.0,23,0
1701546120.0,validation,False,normal,20.0,33,0
1701546180.0,validation,False,normal,22.0,22,0
1701546240.0,validation,False,normal,22.0,22,0
1701546300.0,validation,False,normal,13.0,22,0
1701546360.0,validation,False,normal,16.0,22,0
1701546420.0,validation,False,normal,25.0,33,0
1701546480.0,validation,False,normal,13.0,31,0
1701546540.0,validation,False,normal,13.0,27,0
1701546600.0,validation,False,normal,24.0,33,0
1701546660.0,validation,False,normal,21.0,22,0
1701546720.0,validation,False,normal,19.0,32,0
1701546780.0,validation,False,normal,15.0,21,0
1701546840.0,validation,False,normal,24.0,22,0
1701546900.0,validation,False,normal,20.0,22,0
1701546960.0,validation,False,normal,14.0,22,0
1701547020.0,validation,False,normal,18.0,32,0
1701547080.0,validation,False,normal,22.0,22,0
1701547140.0,validation,False,normal,17.0,16,0
1701547200.0,validation,False,normal,17.0,23,0
1701547260.0,validation,False,normal,23.0,23,0
1701547320.0,validation,False,normal,16.0,33,0
1701547380.0,validation,False,normal,23.0,22,0
1701547440.0,validation,False,normal,22.0,23,0
1701547500.0,validation,False,normal,27.0,34,0
1701547560.0,validation,False,normal,28.0,23,0
1701547620.0,validation,False,normal,26.0,33,0
1701547680.0,validation,False,normal,13.0,22,0
1701547740.0,validation,False,normal,18.0,23,0
1701547800.0,validation,False,normal,20.0,23,0
1701547860.0,validation,False,normal,21.0,23,0
1701547920.0,validation,False,normal,24.0,33,0
1701547980.0,validation,False,normal,20.0,22,0
1701548040.0,validation,False,normal,21.0,23,0
1701548100.0,validation,False,normal,15.0,23,0
1701548160.0,validation,False,normal,30.0,23,0
1701548220.0,validation,False,normal,20.0,42,0
1701548280.0,validation,False,normal,25.0,22,0
1701548340.0,validation,False,normal,16.0,23,0
1701548400.0,validation,False,normal,18.0,33,0
1701548460.0,validation,False,normal,28.0,22,0
1701548520.0,validation,False,normal,11.0,33,0
1701548580.0,validation,False,normal,20.0,22,0
1701548640.0,validation,False,normal,32.0,23,0
1701548700.0,validation,False,normal,17.0,23,0
1701548760.0,validation,False,normal,15.0,23,0
1701548820.0,validation,False,normal,24.0,33,0
1701548880.0,validation,False,normal,19.0,22,0
1701548940.0,validation,False,normal,18.0,23,0
1701549000.0,validation,False,normal,20.0,36,0
1701549060.0,validation,False,normal,27.0,22,0
1701549120.0,validation,False,normal,21.0,32,0
1701549180.0,validation,False,normal,22.0,21,0
1701549240.0,validation,False,normal,19.0,22,0
1701549300.0,validation,True,exfiltration,24.0,58,0
1701549360.0,validation,True,exfiltration,20.0,23,1
1701549420.0,validation,True,exfiltration,35.0,33,0
1701549480.0,validation,False,normal,23.0,15,0
1701549540.0,validation,False,normal,25.0,22,0
1701549600.0,validation,False,normal,14.0,22,0
1701549660.0,validation,False,normal,22.0,22,0
1701549720.0,validation,False,normal,19.0,33,0
1701549780.0,validation,False,normal,20.0,22,0
1701549840.0,validation,False,normal,29.0,23,0
1701549900.0,validation,False,normal,25.0,23,0
1701549960.0,validation,False,normal,28.0,23,0
1701550020.0,validation,False,normal,17.0,33,0
1701550080.0,validation,False,normal,25.0,22,0
1701550140.0,validation,False,normal,26.0,23,0
1701550200.0,validation,False,normal,21.0,33,0
1701550260.0,validation,False,normal,27.0,22,0
1701550320.0,validation,False,normal,20.0,32,0
1701550380.0,validation,False,normal,18.0,21,0
1701550440.0,validation,False,normal,24.0,22,0
1701550500.0,validation,False,normal,15.0,22,0
1701550560.0,validation,False,normal,24.0,23,0
1701550620.0,validation,False,normal,20.0,33,0
1701550680.0,validation,False,normal,22.0,15,0
1701550740.0,validation,False,normal,12.0,22,0
1701550800.0,validation,False,normal,19.0,27,0
1701550860.0,validation,False,normal,15.0,22,0
1701550920.0,validation,False,normal,23.0,32,0
1701550980.0,validation,False,normal,13.0,22,0
1701551040.0,validation,False,normal,15.0,22,0
1701551100.0,validation,False,normal,18.0,33,0
1701551160.0,validation,False,normal,29.0,23,0
1701551220.0,validation,False,normal,20.0,32,0
1701551280.0,validation,False,normal,16.0,21,0
1701551340.0,validation,False,normal,20.0,22,0
1701551400.0,validation,False,normal,29.0,22,0
1701551460.0,validation,False,normal,21.0,22,0
1701551520.0,validation,False,normal,15.0,32,0
1701551580.0,validation,False,normal,14.0,21,0
1701551640.0,validation,False,normal,16.0,23,0
1701551700.0,validation,False,normal,23.0,15,0
1701551760.0,validation,False,normal,24.0,22,0
1701551820.0,validation,False,normal,20.0,42,0
1701551880.0,validation,False,normal,24.0,22,0
1701551940.0,validation,False,normal,29.0,22,0
1701552000.0,validation,False,normal,24.0,32,0
1701552060.0,validation,False,normal,25.0,22,0
1701552120.0,validation,False,normal,23.0,32,0
1701552180.0,validation,False,normal,21.0,22,0
1701552240.0,validation,False,normal,24.0,23,0
1701552300.0,validation,False,normal,19.0,23,0
1701552360.0,validation,False,normal,12.0,23,0
1701552420.0,validation,False,normal,17.0,33,0
1701552480.0,validation,False,normal,11.0,22,0
1701552540.0,validation,False,normal,28.0,23,0
1701552600.0,validation,False,normal,23.0,31,0
1701552660.0,validation,False,normal,16.0,227,0
1701552720.0,validation,False,normal,33.0,33,0
1701552780.0,validation,False,normal,17.0,20,0
1701552840.0,validation,False,normal,16.0,22,0
1701552900.0,validation,False,normal,13.0,23,0
1701552960.0,validation,False,normal,20.0,22,0
1701553020.0,validation,False,normal,21.0,33,0
1701553080.0,validation,False,normal,32.0,23,0
1701553140.0,validation,False,normal,22.0,23,0
1701553200.0,validation,False,normal,22.0,22,0
1701553260.0,validation,False,normal,20.0,22,0
1701553320.0,validation,False,normal,26.0,33,0
1701553380.0,validation,False,normal,18.0,23,0
1701553440.0,validation,False,normal,25.0,22,0
1701553500.0,validation,True,exfiltration,19.0,47,0
1701553560.0,validation,True,exfiltration,21.0,32,1
1701553620.0,validation,True,exfiltration,36.0,33,0
1701553680.0,validation,False,normal,26.0,22,0
1701553740.0,validation,False,normal,23.0,22,0
1701553800.0,validation,False,normal,20.0,22,0
1701553860.0,validation,False,normal,19.0,22,0
1701553920.0,validation,False,normal,30.0,33,0
1701553980.0,validation,False,normal,16.0,23,0
1701554040.0,validation,False,normal,27.0,23,0
1701554100.0,validation,False,normal,19.0,22,0
1701554160.0,validation,False,normal,20.0,22,0
1701554220.0,validation,False,normal,14.0,33,0
1701554280.0,validation,False,normal,33.0,23,0
1701554340.0,validation,False,normal,18.0,23,0
1701554400.0,validation,False,normal,28.0,22,0
1701554460.0,validation,False,normal,22.0,33,0
1701554520.0,validation,False,normal,26.0,32,0
1701554580.0,validation,False,normal,25.0,22,0
1701554640.0,validation,False,normal,16.0,22,0
1701554700.0,validation,False,normal,16.0,21,0
1701554760.0,validation,False,normal,22.0,22,0
1701554820.0,validation,False,normal,17.0,31,0
1701554880.0,validation,False,normal,350.0,22,0
1701554940.0,validation,False,normal,350.0,22,0
1701555000.0,validation,False,normal,44.0,22,0
1701555060.0,validation,False,normal,30.0,21,0
1701555120.0,validation,False,normal,16.0,33,0
1701555180.0,validation,False,normal,13.0,22,0
1701555240.0,validation,False,normal,19.0,22,0
1701555300.0,validation,False,normal,18.0,22,0
1701555360.0,validation,False,normal,22.0,33,0
1701555420.0,validation,False,normal,18.0,41,0
1701555480.0,validation,False,normal,29.0,23,0
1701555540.0,validation,False,normal,15.0,23,0
1701555600.0,validation,False,normal,20.0,22,0
1701555660.0,validation,False,normal,28.0,22,0
1701555720.0,validation,False,normal,23.0,33,0
1701555780.0,validation,False,normal,26.0,21,0
1701555840.0,validation,False,normal,16.0,22,0
1701555900.0,validation,False,normal,20.0,21,0
1701555960.0,validation,False,normal,19.0,22,0
1701556020.0,validation,False,normal,15.0,26,0
1701556080.0,validation,False,normal,23.0,27,0
1701556140.0,validation,False,normal,17.0,22,0
1701556200.0,validation,False,normal,27.0,30,0
1701556260.0,validation,False,normal,15.0,33,0
1701556320.0,validation,False,normal,20.0,33,0
1701556380.0,validation,False,normal,17.0,27,0
1701556440.0,validation,False,normal,22.0,23,0
1701556500.0,validation,False,normal,26.0,22,0
1701556560.0,validation,False,normal,31.0,22,0
1701556620.0,validation,False,normal,27.0,33,0
1701556680.0,validation,False,normal,19.0,21,0
1701556740.0,validation,False,normal,27.0,22,0
1701556800.0,validation,False,normal,20.0,21,0
1701556860.0,validation,False,normal,21.0,22,0
1701556920.0,validation,False,normal,19.0,26,0
1701556980.0,validation,False,normal,22.0,32,0
1701557040.0,validation,False,normal,28.0,27,0
1701557100.0,validation,False,normal,21.0,22,0
1701557160.0,validation,False,normal,18.0,33,0
1701557220.0,validation,False,normal,22.0,33,0
1701557280.0,validation,False,normal,15.0,22,0
1701557340.0,validation,False,normal,19.0,23,0
1701557400.0,validation,False,normal,24.0,23,0
1701557460.0,validation,False,normal,30.0,22,0
1701557520.0,validation,False,normal,16.0,33,0
1701557580.0,validation,False,normal,23.0,21,0
1701557640.0,validation,False,normal,20.0,22,0
1701557700.0,validation,False,normal,21.0,22,0
1701557760.0,validation,False,normal,31.0,22,0
1701557820.0,validation,False,normal,25.0,26,0
1701557880.0,validation,True,exfiltration,158.0,41,0
1701557940.0,validation,False,normal,324.0,22,0
1701558000.0,validation,False,normal,310.0,22,0
1701558060.0,validation,False,normal,369.0,32,0
1701558120.0,validation,True,command_and_control,231.0,32,1
1701558180.0,validation,True,command_and_control,33.0,22,0
1701558240.0,validation,True,command_and_control,25.0,23,0
1701558300.0,validation,False,normal,19.0,23,0
1701558360.0,validation,False,normal,29.0,23,0
1701558420.0,validation,False,normal,19.0,33,0
1701558480.0,validation,False,normal,30.0,23,0
1701558540.0,validation,False,normal,25.0,23,0
1701558600.0,validation,False,normal,22.0,23,0
1701558660.0,validation,False,normal,30.0,23,0
1701558720.0,validation,False,normal,23.0,26,0
1701558780.0,validation,False,normal,16.0,22,0
1701558840.0,validation,False,normal,32.0,22,0
1701558900.0,validation,False,normal,28.0,22,0
1701558960.0,validation,False,normal,20.0,32,0
1701559020.0,validation,False,normal,16.0,41,0
1701559080.0,validation,False,normal,15.0,23,0
1701559140.0,validation,False,normal,16.0,23,0
1701559200.0,validation,False,normal,25.0,23,0
1701559260.0,validation,False,normal,23.0,22,0
1701559320.0,validation,False,normal,26.0,32,0
1701559380.0,validation,False,normal,22.0,22,0
1701559440.0,validation,False,normal,23.0,22,0
1701559500.0,validation,False,normal,17.0,23,0
1701559560.0,validation,False,normal,18.0,23,0
1701559620.0,validation,False,normal,18.0,33,0
1701559680.0,validation,False,normal,24.0,23,0
1701559740.0,validation,False,normal,27.0,23,0
1701559800.0,validation,False,normal,9.0,30,0
1701559860.0,validation,False,normal,24.0,33,0
1701559920.0,validation,False,normal,21.0,32,0
1701559980.0,validation,False,normal,18.0,26,0
1701560040.0,validation,False,normal,17.0,23,0
1701560100.0,validation,False,normal,21.0,15,0
1701560160.0,validation,False,normal,22.0,23,0
1701560220.0,validation,False,normal,27.0,33,0
1701560280.0,validation,False,normal,26.0,23,0
1701560340.0,validation,False,normal,12.0,23,0
1701560400.0,validation,False,normal,20.0,23,0
1701560460.0,validation,False,normal,26.0,23,0
1701560520.0,validation,False,normal,19.0,33,0
1701560580.0,validation,False,normal,19.0,23,0
1701560640.0,validation,False,normal,19.0,23,0
1701560700.0,validation,False,normal,16.0,22,0
1701560760.0,validation,False,normal,18.0,32,0
1701560820.0,validation,True,command_and_control,23.0,48,1
1701560880.0,validation,True,command_and_control,39.0,22,0
1701560940.0,validation,False,normal,26.0,22,0
1701561000.0,validation,False,normal,27.0,23,0
1701561060.0,validation,False,normal,18.0,21,0
1701561120.0,validation,False,normal,17.0,32,0
1701561180.0,validation,False,normal,19.0,22,0
1701561240.0,validation,False,normal,22.0,22,0
1701561300.0,validation,False,normal,30.0,22,0
1701561360.0,validation,False,normal,19.0,22,0
1701561420.0,validation,False,normal,16.0,33,0
1701561480.0,validation,False,normal,13.0,23,0
1701561540.0,validation,False,normal,14.0,23,0
1701561600.0,development_test,False,normal,17.0,15,0
1701561660.0,development_test,False,normal,18.0,33,0
1701561720.0,development_test,False,normal,20.0,33,0
1701561780.0,development_test,False,normal,18.0,23,0
1701561840.0,development_test,False,normal,26.0,22,0
1701561900.0,development_test,False,normal,23.0,22,0
1701561960.0,development_test,False,normal,18.0,22,0
1701562020.0,development_test,False,normal,15.0,33,0
1701562080.0,development_test,False,normal,18.0,22,0
1701562140.0,development_test,False,normal,24.0,23,0
1701562200.0,development_test,False,normal,19.0,23,0
1701562260.0,development_test,False,normal,29.0,23,0
1701562320.0,development_test,False,normal,21.0,33,0
1701562380.0,development_test,False,normal,19.0,21,0
1701562440.0,development_test,False,normal,16.0,22,0
1701562500.0,development_test,False,normal,15.0,22,0
1701562560.0,development_test,False,normal,23.0,34,0
1701562620.0,development_test,False,normal,24.0,34,0
1701562680.0,development_test,False,normal,18.0,22,0
1701562740.0,development_test,False,normal,21.0,22,0
1701562800.0,development_test,False,normal,19.0,22,0
1701562860.0,development_test,False,normal,31.0,23,0
1701562920.0,development_test,False,normal,22.0,33,0
1701562980.0,development_test,False,normal,17.0,22,0
1701563040.0,development_test,False,normal,25.0,23,0
1701563100.0,development_test,False,normal,20.0,23,0
1701563160.0,development_test,False,normal,21.0,22,0
1701563220.0,development_test,False,normal,29.0,33,0
1701563280.0,development_test,False,normal,29.0,21,0
1701563340.0,development_test,False,normal,11.0,22,0
1701563400.0,development_test,False,normal,22.0,30,0
1701563460.0,development_test,False,normal,20.0,34,0
1701563520.0,development_test,False,normal,24.0,31,0
1701563580.0,development_test,False,normal,22.0,22,0
1701563640.0,development_test,False,normal,29.0,22,0
1701563700.0,development_test,True,command_and_control,22.0,31,1
1701563760.0,development_test,True,discovery,27.0,22,0
1701563820.0,development_test,False,normal,26.0,33,0
1701563880.0,development_test,False,normal,19.0,22,0
1701563940.0,development_test,False,normal,20.0,23,0
1701564000.0,development_test,False,normal,18.0,23,0
1701564060.0,development_test,False,normal,16.0,23,0
1701564120.0,development_test,False,normal,22.0,33,0
1701564180.0,development_test,False,normal,22.0,21,0
1701564240.0,development_test,False,normal,15.0,22,0
1701564300.0,development_test,False,normal,20.0,22,0
1701564360.0,development_test,False,normal,15.0,34,0
1701564420.0,development_test,False,normal,21.0,26,0
1701564480.0,development_test,False,normal,24.0,23,0
1701564540.0,development_test,False,normal,22.0,23,0
1701564600.0,development_test,False,normal,27.0,22,0
1701564660.0,development_test,False,normal,17.0,22,0
1701564720.0,development_test,False,normal,29.0,33,0
1701564780.0,development_test,False,normal,19.0,22,0
1701564840.0,development_test,False,normal,27.0,23,0
1701564900.0,development_test,False,normal,17.0,23,0
1701564960.0,development_test,False,normal,18.0,21,0
1701565020.0,development_test,False,normal,29.0,32,0
1701565080.0,development_test,False,normal,21.0,22,0
1701565140.0,development_test,False,normal,16.0,22,0
1701565200.0,development_test,False,normal,18.0,22,0
1701565260.0,development_test,False,normal,24.0,33,0
1701565320.0,development_test,False,normal,19.0,33,0
1701565380.0,development_test,False,normal,16.0,16,0
1701565440.0,development_test,False,normal,20.0,23,0
1701565500.0,development_test,False,normal,19.0,23,0
1701565560.0,development_test,False,normal,24.0,23,0
1701565620.0,development_test,False,normal,22.0,33,0
1701565680.0,development_test,False,normal,32.0,23,0
1701565740.0,development_test,False,normal,19.0,23,0
1701565800.0,development_test,False,normal,12.0,23,0
1701565860.0,development_test,False,normal,13.0,23,0
1701565920.0,development_test,False,normal,30.0,33,0
1701565980.0,development_test,False,normal,20.0,23,0
1701566040.0,development_test,False,normal,18.0,23,0
1701566100.0,development_test,False,normal,15.0,23,0
1701566160.0,development_test,False,normal,18.0,34,0
1701566220.0,development_test,False,normal,18.0,41,0
1701566280.0,development_test,False,normal,20.0,23,0
1701566340.0,development_test,False,normal,23.0,23,0
1701566400.0,development_test,False,normal,15.0,23,0
1701566460.0,development_test,False,normal,24.0,23,0
1701566520.0,development_test,False,normal,25.0,33,0
1701566580.0,development_test,False,normal,21.0,22,0
1701566640.0,development_test,False,normal,18.0,22,0
1701566700.0,development_test,False,normal,19.0,22,0
1701566760.0,development_test,False,normal,18.0,23,0
1701566820.0,development_test,False,normal,23.0,33,0
1701566880.0,development_test,False,normal,17.0,23,0
1701566940.0,development_test,False,normal,32.0,23,0
1701567000.0,development_test,False,normal,36.0,35,0
1701567060.0,development_test,False,normal,40.0,34,0
1701567120.0,development_test,False,normal,26.0,33,0
1701567180.0,development_test,False,normal,24.0,22,0
1701567240.0,development_test,False,normal,24.0,22,0
1701567300.0,development_test,False,normal,18.0,31,0
1701567360.0,development_test,True,discovery,20.0,41,1
1701567420.0,development_test,True,discovery,38.0,26,0
1701567480.0,development_test,False,normal,26.0,23,0
1701567540.0,development_test,False,normal,27.0,23,0
1701567600.0,development_test,False,normal,18.0,23,0
1701567660.0,development_test,False,normal,22.0,23,0
1701567720.0,development_test,False,normal,21.0,33,0
1701567780.0,development_test,False,normal,21.0,23,0
1701567840.0,development_test,False,normal,28.0,23,0
1701567900.0,development_test,False,normal,22.0,23,0
1701567960.0,development_test,False,normal,24.0,34,0
1701568020.0,development_test,False,normal,21.0,33,0
1701568080.0,development_test,False,normal,23.0,23,0
1701568140.0,development_test,False,normal,28.0,23,0
1701568200.0,development_test,False,normal,21.0,23,0
1701568260.0,development_test,False,normal,24.0,23,0
1701568320.0,development_test,False,normal,17.0,33,0
1701568380.0,development_test,False,normal,25.0,23,0
1701568440.0,development_test,False,normal,19.0,23,0
1701568500.0,development_test,False,normal,18.0,23,0
1701568560.0,development_test,False,normal,22.0,23,0
1701568620.0,development_test,False,normal,13.0,33,0
1701568680.0,development_test,False,normal,19.0,22,0
1701568740.0,development_test,False,normal,26.0,22,0
1701568800.0,development_test,False,normal,23.0,22,0
1701568860.0,development_test,False,normal,23.0,34,0
1701568920.0,development_test,False,normal,25.0,33,0
1701568980.0,development_test,False,normal,24.0,23,0
1701569040.0,development_test,False,normal,25.0,23,0
1701569100.0,development_test,False,normal,14.0,22,0
1701569160.0,development_test,False,normal,23.0,22,0
1701569220.0,development_test,False,normal,18.0,32,0
1701569280.0,development_test,False,normal,27.0,23,0
1701569340.0,development_test,False,normal,28.0,16,0
1701569400.0,development_test,False,normal,19.0,23,0
1701569460.0,development_test,False,normal,17.0,23,0
1701569520.0,development_test,False,normal,29.0,33,0
1701569580.0,development_test,False,normal,17.0,22,0
1701569640.0,development_test,False,normal,20.0,22,0
1701569700.0,development_test,False,normal,28.0,22,0
1701569760.0,development_test,False,normal,24.0,34,0
1701569820.0,development_test,False,normal,27.0,41,0
1701569880.0,development_test,False,normal,22.0,23,0
1701569940.0,development_test,False,normal,17.0,23,0
1701570000.0,development_test,False,normal,9.0,22,0
1701570060.0,development_test,False,normal,28.0,22,0
1701570120.0,development_test,False,normal,17.0,32,0
1701570180.0,development_test,False,normal,19.0,23,0
1701570240.0,development_test,False,normal,15.0,16,0
1701570300.0,development_test,False,normal,32.0,23,0
1701570360.0,development_test,False,normal,19.0,23,0
1701570420.0,development_test,False,normal,31.0,33,0
1701570480.0,development_test,False,normal,20.0,22,0
1701570540.0,development_test,False,normal,21.0,22,0
1701570600.0,development_test,False,normal,14.0,30,0
1701570660.0,development_test,False,normal,24.0,38,0
1701570720.0,development_test,False,normal,27.0,33,0
1701570780.0,development_test,False,normal,17.0,23,0
1701570840.0,development_test,False,normal,21.0,23,0
1701570900.0,development_test,False,normal,18.0,22,0
1701570960.0,development_test,True,discovery,26.0,38,1
1701571020.0,development_test,True,discovery,39.0,32,0
1701571080.0,development_test,False,normal,21.0,22,0
1701571140.0,development_test,False,normal,28.0,23,0
1701571200.0,development_test,False,normal,24.0,23,0
1701571260.0,development_test,False,normal,19.0,23,0
1701571320.0,development_test,False,normal,21.0,33,0
1701571380.0,development_test,False,normal,15.0,23,0
1701571440.0,development_test,False,normal,24.0,23,0
1701571500.0,development_test,False,normal,21.0,23,0
1701571560.0,development_test,False,normal,25.0,33,0
1701571620.0,development_test,False,normal,27.0,26,0
1701571680.0,development_test,False,normal,17.0,23,0
1701571740.0,development_test,False,normal,12.0,23,0
1701571800.0,development_test,False,normal,19.0,23,0
1701571860.0,development_test,False,normal,23.0,36,0
1701571920.0,development_test,False,normal,24.0,33,0
1701571980.0,development_test,False,normal,17.0,22,0
1701572040.0,development_test,False,normal,24.0,23,0
1701572100.0,development_test,False,normal,20.0,23,0
1701572160.0,development_test,False,normal,22.0,23,0
1701572220.0,development_test,False,normal,20.0,33,0
1701572280.0,development_test,False,normal,22.0,23,0
1701572340.0,development_test,False,normal,14.0,23,0
1701572400.0,development_test,False,normal,16.0,23,0
1701572460.0,development_test,False,normal,19.0,33,0
1701572520.0,development_test,False,normal,21.0,33,0
1701572580.0,development_test,False,normal,13.0,23,0
1701572640.0,development_test,False,normal,23.0,23,0
1701572700.0,development_test,False,normal,19.0,23,0
1701572760.0,development_test,False,normal,17.0,23,0
1701572820.0,development_test,False,normal,21.0,33,0
1701572880.0,development_test,False,normal,23.0,23,0
1701572940.0,development_test,False,normal,26.0,23,0
1701573000.0,development_test,False,normal,17.0,23,0
1701573060.0,development_test,False,normal,14.0,23,0
1701573120.0,development_test,False,normal,18.0,33,0
1701573180.0,development_test,False,normal,19.0,23,0
1701573240.0,development_test,False,normal,10.0,23,0
1701573300.0,development_test,False,normal,25.0,23,0
1701573360.0,development_test,False,normal,27.0,33,0
1701573420.0,development_test,False,normal,17.0,41,0
1701573480.0,development_test,False,normal,15.0,23,0
1701573540.0,development_test,False,normal,19.0,23,0
1701573600.0,development_test,False,normal,18.0,23,0
1701573660.0,development_test,False,normal,26.0,23,0
1701573720.0,development_test,False,normal,22.0,33,0
1701573780.0,development_test,False,normal,14.0,23,0
1701573840.0,development_test,False,normal,20.0,23,0
1701573900.0,development_test,False,normal,18.0,23,0
1701573960.0,development_test,False,normal,21.0,23,0
1701574020.0,development_test,False,normal,22.0,33,0
1701574080.0,development_test,False,normal,17.0,23,0
1701574140.0,development_test,False,normal,27.0,23,0
1701574200.0,development_test,False,normal,15.0,31,0
1701574260.0,development_test,False,normal,21.0,34,0
1701574320.0,development_test,False,normal,21.0,37,0
1701574380.0,development_test,False,normal,22.0,23,0
1701574440.0,development_test,False,normal,22.0,23,0
1701574500.0,development_test,False,normal,24.0,23,0
1701574560.0,development_test,False,normal,20.0,23,0
1701574620.0,development_test,False,normal,32.0,33,0
1701574680.0,development_test,False,normal,22.0,23,0
1701574740.0,development_test,False,normal,17.0,23,0
1701574800.0,development_test,False,normal,19.0,23,0
1701574860.0,development_test,False,normal,18.0,23,0
1701574920.0,development_test,False,normal,14.0,33,0
1701574980.0,development_test,False,normal,15.0,23,0
1701575040.0,development_test,False,normal,10.0,23,0
1701575100.0,development_test,False,normal,20.0,23,0
1701575160.0,development_test,True,discovery,28.0,43,1
1701575220.0,development_test,True,discovery,34.0,33,0
1701575280.0,development_test,True,discovery,35.0,23,0
1701575340.0,development_test,False,normal,17.0,23,0
1701575400.0,development_test,False,normal,21.0,23,0
1701575460.0,development_test,False,normal,24.0,23,0
1701575520.0,development_test,False,normal,23.0,33,0
1701575580.0,development_test,False,normal,17.0,23,0
1701575640.0,development_test,False,normal,19.0,23,0
1701575700.0,development_test,False,normal,23.0,23,0
1701575760.0,development_test,False,normal,15.0,23,0
1701575820.0,development_test,False,normal,29.0,33,0
1701575880.0,development_test,False,normal,26.0,23,0
1701575940.0,development_test,False,normal,16.0,23,0
1701576000.0,development_test,False,normal,20.0,213,0
1701576060.0,development_test,False,normal,17.0,124,0
1701576120.0,development_test,False,normal,22.0,33,0
1701576180.0,development_test,False,normal,14.0,23,0
1701576240.0,development_test,False,normal,16.0,23,0
1701576300.0,development_test,False,normal,18.0,22,0
1701576360.0,development_test,False,normal,19.0,22,0
1701576420.0,development_test,False,normal,25.0,33,0
1701576480.0,development_test,False,normal,20.0,23,0
1701576540.0,development_test,False,normal,20.0,23,0
1701576600.0,development_test,False,normal,17.0,23,0
1701576660.0,development_test,False,normal,14.0,23,0
1701576720.0,development_test,False,normal,25.0,33,0
1701576780.0,development_test,False,normal,25.0,23,0
1701576840.0,development_test,False,normal,22.0,23,0
1701576900.0,development_test,False,normal,13.0,23,0
1701576960.0,development_test,False,normal,25.0,32,0
1701577020.0,development_test,False,normal,16.0,35,0
1701577080.0,development_test,False,normal,16.0,22,0
1701577140.0,development_test,False,normal,14.0,22,0
1701577200.0,development_test,False,normal,20.0,22,0
